 #PTEnvel2

#bubble        
      175.00000000,     21.02334364
      177.30810831,     22.58943488
      179.62031579,     24.23538922
      181.93546356,     25.96219831
      184.25268617,     27.77077959
      186.57150822,     29.66206118
      188.89196555,     31.63709660
      191.21475126,     33.69721884
      193.54139051,     35.84424116
      195.87444772,     38.08071163
      198.21776938,     40.41022720
      200.57676431,     42.83781002
      202.95872035,     45.37034299
      205.37315248,     48.01705226
      207.83217036,     50.79000978
      210.35084436,     53.70460961
      212.94753711,     56.77994680
      215.64415491,     60.03900100
      218.46626158,     63.50850485
      221.44299270,     67.21837097
      224.60671601,     71.20057420
      227.99241070,     75.48745047
      231.63678607,     80.10948057
      235.57721525,     85.09275817
      239.85064910,     90.45645570
      244.49262165,     96.21065074
      249.53657456,    102.35482655
      255.01355519,    108.87721739
      260.95232736,    115.75498278
      267.37983570,    122.95502931
      274.32191566,    130.43520287
      281.80412548,    138.14556408
      289.85258856,    146.02951281
      298.49476226,    154.02461161
      307.76007657,    162.06304108
      317.68040525,    170.07168685
      328.29033942,    177.97190332
      339.62722587,    185.67903286
      351.73091882,    193.10178226
      364.64316808,    200.14159050
      378.40653935,    206.69216255
      393.06274382,    212.63938577
      408.65022346,    217.86193638
      425.20086629,    222.23289865
      442.73573730,    225.62280753
      461.25981565,    227.90446112
      480.75586174,    228.95975843
      501.17775800,    228.68855052
      522.44394220,    227.01908381
      544.43185855,    223.91907126
      566.97461417,    219.40584921
      589.86113856,    213.55364364
      612.84096876,    206.49591031
      635.63422619,    198.42122794
      657.94642354,    189.56235604
      679.48662191,    180.17959582
      699.98649224,    170.54104048
      719.21739750,    160.90311589
      737.00292672,    151.49465213
      753.22530470,    142.50663729
      764.91525398,    135.79108164
      776.11812433,    129.16826759
      784.15965731,    124.30258083
      791.86105584,    119.55766259
      797.39725115,    116.09818020
      802.71461970,    112.74091562
      807.80048530,    109.50328953
      811.45451184,    107.16545873
      814.96345099,    104.91569914
      818.31903052,    102.76500167
      821.51096407,    100.72607553
      823.78967018,     99.27908381
      825.96174612,     97.91053275
      828.01809615,     96.62870929
      829.47750617,     95.72992979
      830.85914192,     94.88980568
      832.15543068,     94.11341351
      833.35701055,     93.40644895
      834.18916179,     92.92559809
      834.95563162,     92.49036164
      835.64938199,     92.10400586
      836.11699332,     91.84845572
      836.53490443,     91.62403900
      836.89839942,     91.43250543
      837.13208485,     91.31155760
      837.32955675,     91.21099805
      837.48794568,     91.13171090
      837.58842039,     91.08208950


#bubble        
      837.66893093,     91.04330140
      837.69444948,     91.03117958
      837.68823601,     91.03406642
      837.56580385,     91.08950411
      837.53747759,     91.10209689
      837.48962209,     91.12322924
      837.41202863,     91.15721175
      837.24731919,     91.22818699
      837.03700202,     91.31696372
      836.78010941,     91.42311009
      836.47250373,     91.54739466


#Critical
   837.66896017782335        91.042997660274111     
