 #NanoPTEnvel2

#bubble        
      168.90515306,   2115.46754384,   2106.03196470,      9.43557914
      169.25085566,   2104.13907547,   2094.68694592,      9.45212956
      169.59871022,   2092.88585130,   2083.41705970,      9.46879159
      169.94990720,   2081.67023741,   2072.18461497,      9.48562244
      170.30331914,   2070.52912551,   2061.02655729,      9.50256822
      170.65896717,   2059.46202410,   2049.94239404,      9.51963006
      171.01806956,   2048.43192182,   2038.89505524,      9.53686658
      171.37947463,   2037.47510028,   2027.92087763,      9.55422265
      171.74322709,   2026.59107638,   2017.01937670,      9.57169968
      172.10929733,   2015.77936957,   2006.19007113,      9.58929844
      172.47897441,   2005.00382306,   1995.39674332,      9.60707974
      172.85107316,   1994.29988130,   1984.67489451,      9.62498680
      173.22562109,   1983.66707225,   1974.02405131,      9.64302094
      173.60263648,   1973.10492695,   1963.44374350,      9.66118345
      173.98341658,   1962.57812310,   1952.89858622,      9.67953688
      174.36674108,   1952.12128711,   1942.42326441,      9.69802270
      174.75264226,   1941.73395797,   1932.01731560,      9.71664237
      175.14244311,   1931.38139811,   1921.64593804,      9.73546007
      175.53489859,   1921.09766095,   1911.34324511,      9.75441585
      175.93003763,   1910.88229316,   1901.10878193,      9.77351124
      176.32788965,   1900.73484444,   1890.94209665,      9.79274780
      176.72982450,   1890.62137967,   1880.80918773,      9.81219194
      177.13456038,   1880.57516601,   1870.74338417,      9.83178184
      177.54212884,   1870.59576073,   1860.74424156,      9.85151916
      177.95393501,   1860.64979084,   1850.77831870,      9.87147214
      178.36866742,   1850.76997274,   1840.87839532,      9.89157742
      178.78636004,   1840.95587114,   1831.04403435,      9.91183678
      179.20704749,   1831.20705365,   1821.27480160,      9.93225205
      179.63218258,   1821.49091869,   1811.53802477,      9.95289392
      180.06041390,   1811.83942687,   1801.86572991,      9.97369696
      180.49177878,   1802.25215312,   1792.25748998,      9.99466314
      180.92776906,   1792.69703626,   1782.68117111,     10.01586515
      181.36700110,   1783.20550748,   1773.16827157,     10.03723591
      181.80951514,   1773.77714889,   1763.71837137,     10.05877751
      182.25684398,   1764.38043097,   1754.29986619,     10.08056478
      182.70757044,   1755.04626410,   1744.94373521,     10.10252889
      183.16173799,   1745.77423747,   1735.64956536,     10.12467210
      183.61939101,   1736.56394303,   1726.41694631,     10.14699672
      184.08211801,   1727.38458085,   1717.21500041,     10.16958044
      184.54845645,   1718.26634662,   1708.07399455,     10.19235207
      185.01847931,   1709.20883962,   1698.99352515,     10.21531447
      185.49376278,   1700.18177027,   1689.94322343,     10.23854684
      185.97284324,   1691.21483409,   1680.95285748,     10.26197662
      186.45577190,   1682.30763684,   1672.02203037,     10.28560647
      186.94422842,   1673.43039267,   1663.12087379,     10.30951889
      187.43668040,   1664.61230413,   1654.27866526,     10.33363887
      187.93318042,   1655.85298368,   1645.49501441,     10.35796927
      188.43546168,   1647.12314034,   1636.74054512,     10.38259523
      188.94194675,   1638.45149204,   1628.04405245,     10.40743959
      189.45269684,   1629.83765795,   1619.40515244,     10.43250551
      189.96949881,   1621.25283398,   1610.79495310,     10.45788088
      190.49073367,   1612.72526134,   1602.24177495,     10.48348639
      191.01646801,   1604.25456581,   1593.74524036,     10.50932545
      191.54854540,   1595.81242232,   1585.27693346,     10.53548886
      192.08530343,   1587.42660312,   1576.86470806,     10.56189506
      192.62681465,   1579.09674051,   1568.50819277,     10.58854775
      193.17498269,   1570.79498077,   1560.17943998,     10.61554079
      193.72809973,   1562.54863478,   1551.90584450,     10.64279028
      194.28624496,   1554.35734127,   1543.68704104,     10.67030023
      194.85138569,   1546.19371034,   1535.49554258,     10.69816777
      195.42176664,   1538.08459895,   1527.35829245,     10.72630651
      195.99747436,   1530.02965221,   1519.27493139,     10.75472082
      196.58054387,   1522.00193665,   1511.21842535,     10.78351129
      197.16917017,   1514.02786262,   1503.21527366,     10.81258895
      197.76344806,   1506.10708153,   1495.26512298,     10.84195856
      198.36548462,   1498.21310912,   1487.34138475,     10.87172437
      198.97342281,   1490.37191632,   1479.47012161,     10.90179471
      199.58736661,   1482.58316080,   1471.65098604,     10.93217476
      200.20950000,   1474.82080038,   1463.85782767,     10.96297271
      200.83790982,   1467.11037359,   1456.11627962,     10.99409398
      201.47273634,   1459.45154486,   1448.42600009,     11.02554477
      202.11618845,   1451.81870596,   1440.76126967,     11.05743629
      202.76633454,   1444.23697080,   1433.14729905,     11.08967175
      203.42550019,   1436.68099057,   1425.55862402,     11.12236655
      204.09167398,   1429.17562609,   1418.02020511,     11.15542098
      204.76499026,   1421.72055119,   1410.53170951,     11.18884168
      205.44786858,   1414.29084137,   1403.06809263,     11.22274874
      206.13823617,   1406.91094289,   1395.65390367,     11.25703922
      206.83858182,   1399.55618326,   1388.26434657,     11.29183669
      207.54678807,   1392.25076278,   1380.92372694,     11.32703584
      208.26301533,   1384.99436519,   1373.63172068,     11.36264451
      208.98985767,   1377.76273188,   1366.36394036,     11.39879152
      209.72513933,   1370.57965927,   1359.14429103,     11.43536825
      210.47150402,   1363.42113403,   1351.94862725,     11.47250678
      211.22676315,   1356.31071362,   1344.80061687,     11.51009675
      211.99104816,   1349.24809033,   1337.69994430,     11.54814602
      212.76720245,   1342.20965647,   1330.62286201,     11.58679446
      213.55290042,   1335.21857418,   1323.59264782,     11.62592636
      214.35102854,   1328.25147480,   1316.58578982,     11.66568498
      215.15921970,   1321.33128692,   1309.62533485,     11.70595207
      215.98045352,   1314.43487984,   1302.68800432,     11.74687552
      216.81231344,   1307.58495069,   1295.79661637,     11.78833432
      217.65505047,   1300.78120705,   1288.95086676,     11.83034029
      218.51178959,   1294.00090897,   1282.12786050,     11.87304847
      219.38003115,   1287.26637313,   1275.35003971,     11.91633342
      220.26301126,   1280.55509216,   1268.59473660,     11.96035557
      221.15814577,   1273.88915626,   1261.88417059,     12.00498567
      222.06882057,   1267.24628945,   1255.19589882,     12.05039063
      222.99239910,   1260.64835838,   1248.55192025,     12.09643813
      223.93235881,   1254.07331494,   1241.93001469,     12.14330025
      224.88601197,   1247.54280437,   1235.35196281,     12.19084156
      225.86024149,   1241.01331451,   1228.77391093,     12.23940358
      226.84914213,   1234.52811251,   1222.23942231,     12.28869020
      227.85311356,   1228.08692791,   1215.74820845,     12.33871946
      228.87257067,   1221.68949279,   1209.29998276,     12.38951003
      229.91492455,   1215.29318586,   1202.85175707,     12.44142879
      230.97391292,   1208.94039616,   1196.44623486,     12.49416130
      232.05001124,   1202.63086193,   1190.08313333,     12.54772860
      233.15109642,   1196.32255145,   1183.72003180,     12.60251965
      234.27060222,   1190.05727442,   1177.39907001,     12.65820441
      235.40907954,   1183.83477574,   1171.11996890,     12.71480684
      236.57099512,   1177.63427371,   1164.86172859,     12.77254512
      237.75719075,   1171.45573645,   1158.62427977,     12.83145668
      238.96854975,   1165.29913393,   1152.40755338,     12.89158055
      240.20185098,   1159.18474912,   1146.23199736,     12.95275177
      241.46202030,   1153.09216720,   1140.07695813,     13.01520906
      242.75006977,   1147.02136380,   1133.94236754,     13.07899625
      244.06706311,   1140.97231669,   1127.82815766,     13.14415904
      245.40959989,   1134.96496105,   1121.75443922,     13.21052183
      246.78314909,   1128.97924619,   1115.70089926,     13.27834693
      248.18893482,   1123.01515634,   1109.66747072,     13.34768562
      249.62824535,   1117.07267814,   1103.65408680,     13.41859134
      251.10243684,   1111.15180070,   1097.66068089,     13.49111981
      252.60786577,   1105.27204649,   1091.70696642,     13.56508008
      254.15083441,   1099.41380068,   1085.77303173,     13.64076896
      255.73288524,   1093.57705901,   1079.85881110,     13.71824791
      257.35570731,   1087.76182179,   1073.96423905,     13.79758274
      259.02102095,   1081.96809037,   1068.08925030,     13.87884007
      260.73065629,   1076.19586932,   1062.23377978,     13.96208954
      262.48654058,   1070.44516597,   1056.39776265,     14.04740332
      264.29070302,   1064.71599033,   1050.58113428,     14.13485605
      266.13904242,   1059.02725027,   1044.80302663,     14.22422364
      268.03966487,   1053.35998549,   1039.04411535,     14.31587014
      269.99490651,   1047.71421289,   1033.30433667,     14.40987622
      272.00722048,   1042.08995145,   1027.58362702,     14.50632443
      274.07918370,   1036.48722214,   1021.88192305,     14.60529910
      276.21349070,   1030.90604725,   1016.19916161,     14.70688564
      278.41296446,   1025.34645021,   1010.53527979,     14.81117042
      280.68055153,   1019.80845487,   1004.89021484,     14.91824003
      283.01932031,   1014.29208476,    999.26390427,     15.02818049
      285.44888921,   1008.76061983,    993.61877660,     15.14184323
      287.94880107,   1003.26922936,    988.01103388,     15.25819547
      290.53040459,    997.79960897,    982.42192154,     15.37768743
      293.20628453,    992.33361754,    976.83280920,     15.50080834
      295.97163339,    986.88949890,    971.26226534,     15.62723356
      298.83014505,    981.46724965,    965.71022827,     15.75702138
      301.79556511,    976.04885985,    960.15819120,     15.89066866
      304.86226943,    970.65238060,    954.62459943,     16.02778117
      308.03391982,    965.27776449,    949.10939169,     16.16837280
      311.31405219,    959.92494254,    943.61250690,     16.31243564
      314.72912036,    954.55817377,    938.09723788,     16.46093589
      318.26073380,    949.21315080,    932.60029201,     16.61285879
      321.91167018,    943.88971328,    927.12160842,     16.76810486
      325.68424743,    938.58766178,    921.66112644,     16.92653534
      329.58019489,    933.30675281,    916.21878559,     17.08796722
      333.60063613,    928.04669778,    910.79452561,     17.25217217
      337.74582703,    922.80715538,    905.38828643,     17.41886895
      342.01522824,    917.58773469,    900.00000817,     17.58772652
      346.40729326,    912.38799096,    894.62963117,     17.75835979
      350.91945764,    907.20742829,    889.27709596,     17.93033234
      355.53254997,    902.06259304,    883.96000800,     18.10258504
      360.25662638,    896.93574571,    878.66058478,     18.27516093
      365.08598827,    891.82626774,    873.37876762,     18.44750012
      369.99746749,    886.75037742,    868.13192938,     18.61844804
      374.99939455,    881.69049796,    862.90252250,     18.78797546
      380.06659097,    876.66267171,    857.70774745,     18.95492426
      385.20677544,    871.64949176,    852.53023079,     19.11926098
      390.39351003,    866.66687710,    847.38700232,     19.27987479
      395.63451425,    861.69762338,    842.26086099,     19.43676239
      400.90296617,    856.75757362,    837.16866761,     19.58890601
      406.18946940,    851.84607307,    832.11019737,     19.73587570
      411.48507680,    846.96252148,    827.08522693,     19.87729455
      416.78139819,    842.10637484,    822.09353444,     20.01284040
      422.08828988,    837.26109234,    817.11842565,     20.14266669
      427.38107387,    832.44236265,    812.17626460,     20.26609805
      432.68851348,    827.61783184,    807.23410355,     20.38372830
      437.96957473,    822.81926660,    802.32467204,     20.49459456
      443.23660954,    818.03050619,    797.43155093,     20.59895526
      448.50250321,    813.23545230,    792.53842983,     20.69702247
      453.74563614,    808.44993286,    787.66156494,     20.78836793
      458.96249544,    803.67385443,    782.80090226,     20.87295217
      464.15008416,    798.90715052,    777.95638796,     20.95076257
      469.32303868,    794.13390918,    773.11187366,     21.02203552
      474.46193570,    789.36998523,    768.28345409,     21.08653114
      479.58203671,    784.59951273,    763.45503453,     21.14447821
      484.68171284,    779.82248708,    758.62661496,     21.19587212
      489.75962614,    775.03891573,    753.79819539,     21.24072034
      494.79794811,    770.26474091,    748.98581709,     21.27892382
      499.82947382,    765.46810721,    744.15734387,     21.31076334
      504.82009261,    760.68097117,    739.34491209,     21.33605908
      509.80267784,    755.87140276,    734.51638522,     21.35501753
      514.74377805,    751.07145397,    729.70389997,     21.36755399
      519.69274852,    746.23292338,    724.85911617,     21.37380721
      524.60000055,    741.40415796,    720.03042798,     21.37372998
      529.53128370,    736.52027171,    715.15296518,     21.36730653
      534.42082188,    731.64631576,    710.29170656,     21.35460920
      539.30152434,    726.74979360,    705.41418956,     21.33560404
      544.17352251,    721.83063892,    700.52035979,     21.31027913
      549.00636107,    716.92002534,    695.64118326,     21.27884208
      553.82514121,    711.99298831,    690.75179742,     21.24119090
      558.63025630,    707.04947290,    685.85213759,     21.19733530
      563.42213824,    702.08942399,    680.94214001,     21.14728398
      568.24954315,    697.06234739,    675.97190364,     21.09044374
      573.06426432,    692.01845782,    670.99115986,     21.02729796
      577.88290342,    686.94071665,    665.98310769,     20.95760896
      582.70589828,    681.82889668,    660.94757933,     20.88131734
      587.53371442,    676.68276919,    655.88440710,     20.79836209
      592.38306800,    671.48466061,    650.77629240,     20.70836821
      597.22198275,    666.26916706,    645.65729287,     20.61187419
      602.09990583,    660.98319386,    640.47538988,     20.50780399
      606.96832066,    655.67954183,    635.28243940,     20.39710243
      611.84416066,    650.34029481,    630.06093238,     20.27936243
      616.74442055,    644.94711601,    624.79303403,     20.15408198
      621.66974181,    639.49946065,    619.47834336,     20.02111728
      626.62079359,    633.99677847,    614.11645662,     19.88032185
      631.59827162,    628.43851364,    608.70696704,     19.73154661
      636.61976483,    622.80513713,    603.23103831,     19.57409882
      641.66917435,    617.11485782,    597.70654242,     19.40831540
      646.76440067,    611.34768284,    592.11424334,     19.23343951
      651.87200161,    605.54180200,    586.49131371,     19.05048828
      657.04471281,    599.63751639,    580.78011355,     18.85740284
      662.24871389,    593.67359154,    575.01835399,     18.65523755
      667.52034788,    587.60858321,    569.16621164,     18.44237157
      672.80745264,    581.50287013,    563.28212517,     18.22074496
      678.16474349,    575.29367038,    557.30577090,     17.98789949
      683.59384272,    568.97922997,    551.23575255,     17.74347742
      689.09644406,    562.55776514,    545.07064862,     17.48711652
      694.67432095,    556.02746192,    538.80901094,     17.21845098
      700.31025740,    549.40891136,    532.47083462,     16.93807674
      706.02506541,    542.67818198,    526.03344924,     16.64473274
      711.86028569,    535.78665019,    519.45071872,     16.33593147
      717.79912252,    528.75447489,    512.74230523,     16.01216966
      723.84445609,    521.57878581,    505.90582717,     15.67295865
      729.91527617,    514.35674465,    499.03401434,     15.32273031
      735.93186643,    507.18487777,    492.21850024,     14.96637753
      741.89585091,    500.06318642,    485.45889086,     14.60429556
      747.80878046,    492.99167182,    478.75478672,     14.23688510
      753.67213611,    485.97033526,    472.10578224,     13.86455302
      759.48733702,    478.99917800,    465.51146538,     13.48771262
      765.25573613,    472.07820135,    458.97141662,     13.10678473
      770.97863180,    465.20740662,    452.48520903,     12.72219760
      776.65726586,    458.38679517,    446.05240742,     12.33438775
      782.29282815,    451.61636833,    439.67256809,     11.94380025
      787.88645887,    444.89612750,    433.34523835,     11.55088915
      793.43925092,    438.22607407,    427.06995623,     11.15611784
      798.95225261,    431.60620947,    420.84625014,     10.75995933
      804.42646653,    425.03653512,    414.67363838,     10.36289674
      809.86285725,    418.51705251,    408.55162935,      9.96542316
      815.26234683,    412.04776312,    402.47972086,      9.56804226
      820.62581892,    405.62866846,    396.45740019,      9.17126826
      825.95411925,    399.25977005,    390.48414396,      8.77562609
      831.24805610,    392.94106948,    384.55941800,      8.38165148
      836.50840137,    386.67256830,    378.68267741,      7.98989089
      841.73589013,    380.45426815,    372.85336658,      7.60090157
      846.93122085,    374.28617064,    367.07091933,      7.21525132
      852.09505511,    368.16827746,    361.33475914,      6.83351832
      857.22801567,    362.10059027,    355.64429942,      6.45629085
      862.33068734,    356.08311081,    349.99894410,      6.08416672
      867.40361326,    350.11584083,    344.39808801,      5.71775282
      872.44729351,    344.19878209,    338.84111772,      5.35766438
      877.46218206,    338.33193642,    333.32741242,      5.00452400
      882.44868310,    332.51530563,    327.85634503,      4.65896060
      887.40714706,    326.74889162,    322.42728364,      4.32160799
      892.33786232,    321.03269628,    317.03959288,      3.99310340
      897.24105394,    315.36672155,    311.69263643,      3.67408513
      902.11687009,    309.75096941,    306.38577890,      3.36519051
      906.96537488,    304.18544186,    301.11838897,      3.06705289
      911.78653612,    298.67014094,    295.88984271,      2.78029823
      916.58021071,    293.20506875,    290.69952765,      2.50554110
      921.34612875,    287.79022739,    285.54684761,      2.24337978
      926.08387109,    282.42561904,    280.43122830,      1.99439074
      930.79284788,    277.11124590,    275.35212420,      1.75912170
      935.47226728,    271.84711021,    270.30902631,      1.53808389
      940.12110185,    266.63321425,    265.30147154,      1.33174271
      944.73804752,    261.46956037,    260.32905347,      1.14050690
      949.32147505,    256.35615094,    255.39143501,      0.96471592
      953.86937437,    251.29298838,    250.48836295,      0.80462542
      958.37928135,    246.28007517,    245.61968421,      0.66039096
      962.84821398,    241.31741384,    240.78536515,      0.53204868
      967.27257532,    236.40500695,    235.98551171,      0.41949524
      971.64805008,    231.54285715,    231.22039137,      0.32246578
      975.96951529,    226.73096712,    226.49045673,      0.24051039
      980.23092307,    221.96933959,    221.79636723,      0.17297236
      984.42518988,    217.25797737,    217.13900809,      0.11896927
      988.54413845,    212.59688332,    212.51950338,      0.07737994
      992.57843302,    207.98606036,    207.93921618,      0.04684419
      996.51762446,    203.42551149,    203.39973170,      0.02577978
     1000.35029322,    198.91523975,    198.90281418,      0.01242557
     1004.06435015,    194.45524827,    194.45033020,      0.00491808
     1004.10550349,    194.40524827,    194.40038868,      0.00485959
     1004.14664502,    194.35524827,    194.35044666,      0.00480161
     1004.18777513,    194.30524827,    194.30050415,      0.00474412
     1004.22889380,    194.25524827,    194.25056115,      0.00468712
     1004.27000099,    194.20524827,    194.20061766,      0.00463062
     1004.31109670,    194.15524827,    194.15067368,      0.00457460
     1004.35218090,    194.10524827,    194.10072922,      0.00451906
     1004.39325357,    194.05524827,    194.05078427,      0.00446400
     1004.43431468,    194.00524827,    194.00083885,      0.00440943
     1004.47536422,    193.95524827,    193.95089295,      0.00435533
     1004.51640215,    193.90524827,    193.90094657,      0.00430171
     1004.55742847,    193.85524827,    193.85099972,      0.00424855
     1004.59844315,    193.80524827,    193.80105240,      0.00419587
     1004.63944616,    193.75524827,    193.75110462,      0.00414366
     1004.68043749,    193.70524827,    193.70115636,      0.00409191
     1004.72141711,    193.65524827,    193.65120765,      0.00404063
     1004.76238500,    193.60524827,    193.60125847,      0.00398980
     1004.80334114,    193.55524827,    193.55130884,      0.00393943
     1004.84428551,    193.50524827,    193.50135875,      0.00388952
     1004.88521808,    193.45524827,    193.45140821,      0.00384007
     1004.92613883,    193.40524827,    193.40145722,      0.00379106
     1004.96704775,    193.35524827,    193.35150577,      0.00374250
     1005.00794480,    193.30524827,    193.30155388,      0.00369439
     1005.04882997,    193.25524827,    193.25160155,      0.00364672
     1005.08970324,    193.20524827,    193.20164878,      0.00359950
     1005.13056458,    193.15524827,    193.15169557,      0.00355271
     1005.17141397,    193.10524827,    193.10174192,      0.00350636
     1005.21225139,    193.05524827,    193.05178783,      0.00346044
     1005.25307694,    193.00524827,    193.00183332,      0.00341496
     1005.29389035,    192.95524827,    192.95187837,      0.00336990
     1005.33469173,    192.90524827,    192.90192300,      0.00332527
     1005.37548104,    192.85524827,    192.85196720,      0.00328107
     1005.41625827,    192.80524827,    192.80201098,      0.00323729
     1005.45702340,    192.75524827,    192.75205434,      0.00319393
     1005.49777641,    192.70524827,    192.70209729,      0.00315099
     1005.53851727,    192.65524827,    192.65213981,      0.00310846
     1005.57924596,    192.60524827,    192.60218193,      0.00306635
     1005.61996245,    192.55524827,    192.55222363,      0.00302465
     1005.66066674,    192.50524827,    192.50226492,      0.00298335
     1005.70135879,    192.45524827,    192.45230581,      0.00294246
     1005.74203858,    192.40524827,    192.40234630,      0.00290198
     1005.78270610,    192.35524827,    192.35238638,      0.00286190
     1005.82336131,    192.30524827,    192.30242606,      0.00282221
     1005.86400420,    192.25524827,    192.25246535,      0.00278292
     1005.90463474,    192.20524827,    192.20250424,      0.00274403
     1005.94525292,    192.15524827,    192.15254274,      0.00270553
     1005.98585871,    192.10524827,    192.10258086,      0.00266742
     1006.02645208,    192.05524827,    192.05261858,      0.00262970
     1006.06703302,    192.00524827,    192.00265592,      0.00259236
     1006.10760151,    191.95524827,    191.95269287,      0.00255540
     1006.14815752,    191.90524827,    191.90272945,      0.00251883
     1006.18870103,    191.85524827,    191.85276565,      0.00248263
     1006.22923202,    191.80524827,    191.80280147,      0.00244681
     1006.26975047,    191.75524827,    191.75283692,      0.00241136
     1006.31025635,    191.70524827,    191.70287199,      0.00237628
     1006.35074964,    191.65524827,    191.65290670,      0.00234157
     1006.39123032,    191.60524827,    191.60294104,      0.00230723
     1006.43169838,    191.55524827,    191.55297502,      0.00227325
     1006.47215377,    191.50524827,    191.50300863,      0.00223964
     1006.51259650,    191.45524827,    191.45304189,      0.00220638
     1006.55302652,    191.40524827,    191.40307479,      0.00217349
     1006.59344383,    191.35524827,    191.35310733,      0.00214094
     1006.63384839,    191.30524827,    191.30313952,      0.00210875
     1006.67424019,    191.25524827,    191.25317136,      0.00207691
     1006.71461921,    191.20524827,    191.20320285,      0.00204542
     1006.75498541,    191.15524827,    191.15323400,      0.00201428
     1006.79533879,    191.10524827,    191.10326480,      0.00198347
     1006.83567931,    191.05524827,    191.05329526,      0.00195301
     1006.87600697,    191.00524827,    191.00332538,      0.00192289
     1006.91632172,    190.95524827,    190.95335517,      0.00189311
     1006.95662356,    190.90524827,    190.90338462,      0.00186366
     1006.99691246,    190.85524827,    190.85341373,      0.00183454
     1007.03718858,    190.80524827,    190.80344252,      0.00180575
     1007.07745153,    190.75524827,    190.75347098,      0.00177729
     1007.11770148,    190.70524827,    190.70349911,      0.00174916
     1007.15793839,    190.65524827,    190.65352692,      0.00172135
     1007.19816226,    190.60524827,    190.60355441,      0.00169386
     1007.23837306,    190.55524827,    190.55358158,      0.00166669
     1007.27857077,    190.50524827,    190.50360844,      0.00163984
     1007.31875536,    190.45524827,    190.45363498,      0.00161330
     1007.35892681,    190.40524827,    190.40366120,      0.00158707
     1007.39908510,    190.35524827,    190.35368712,      0.00156116
     1007.43923021,    190.30524827,    190.30371273,      0.00153555
     1007.47936212,    190.25524827,    190.25373803,      0.00151024
     1007.51948081,    190.20524827,    190.20376303,      0.00148524
     1007.55958624,    190.15524827,    190.15378773,      0.00146055
     1007.59967841,    190.10524827,    190.10381213,      0.00143615
     1007.63975729,    190.05524827,    190.05383623,      0.00141204
     1007.67982285,    190.00524827,    190.00386004,      0.00138823
     1007.71987509,    189.95524827,    189.95388356,      0.00136472
     1007.75991396,    189.90524827,    189.90390678,      0.00134149
     1007.79993946,    189.85524827,    189.85392972,      0.00131856
     1007.83995155,    189.80524827,    189.80395237,      0.00129590
     1007.87995023,    189.75524827,    189.75397474,      0.00127354
     1007.91993546,    189.70524827,    189.70399683,      0.00125145
     1007.95990722,    189.65524827,    189.65401863,      0.00122964
     1007.99986550,    189.60524827,    189.60404016,      0.00120811
